SubID,CustomerID,PlanID,StartDate,EndDate,Status,PaymentMethod,DiscountPercent,Currency,InvoiceAmount
S053112,C14237,P001,2021-03-11,2022-02-04,Cancelled,Bank Transfer,0,USD,164.89
S053113,C03407,P004,2023-06-07,,Active,Credit Card,20,USD,799.92
S053114,C13478,P003,2021-02-12,,Active,Bank Transfer,0,INR,349.93
S053115,C13401,P003,2024-02-01,,Active,PayPal,0,USD,349.93
S053116,C04903,P002,2022-03-23,,Active,Credit Card,0,EUR,119.96
S053117,C09482,P003,2022-06-11,2023-04-07,Cancelled,Credit Card,0,EUR,499.9
S053118,C07462,P001,2021-12-26,2022-10-22,Cancelled,PayPal,0,USD,149.9
S053119,C00370,P002,2023-04-04,,Active,Credit Card,0,EUR,329.89
S053120,C08846,P001,2021-04-17,2021-07-16,Cancelled,PayPal,15,INR,38.22
S053121,C06319,P003,2021-04-08,2021-11-04,Cancelled,Credit Card,5,USD,332.43
S053122,C06414,P003,2022-09-14,,Active,Bank Transfer,15,INR,339.93
S053123,C11000,P001,2022-01-20,,Active,PayPal,15,EUR,50.97
S053124,C06926,P001,2022-06-07,,Active,Bank Transfer,20,EUR,107.93
S053125,C09980,P003,2023-11-26,,Active,Credit Card,10,EUR,314.94
S053126,C13550,P001,2023-05-28,2023-11-24,Cancelled,Bank Transfer,0,USD,89.94
S053127,C01813,P004,2024-01-24,,Active,Credit Card,0,USD,499.95
S053128,C07197,P001,2022-06-19,,Active,Bank Transfer,10,USD,107.93
S053129,C11119,P004,2023-03-31,2024-02-24,Cancelled,Bank Transfer,0,USD,1099.89
S053130,C08703,P003,2022-05-13,2022-06-12,Cancelled,Credit Card,0,EUR,49.99
S053131,C03339,P001,2022-12-28,,Active,Credit Card,10,USD,121.42
S053132,C03355,P003,2023-11-28,,Active,PayPal,5,INR,284.94
S053133,C11425,P001,2023-11-22,,Active,Bank Transfer,5,USD,99.68
S053134,C04782,P002,2023-04-21,2024-01-16,Cancelled,PayPal,10,INR,242.92
S053135,C00608,P003,2023-04-15,,Active,Bank Transfer,10,INR,404.92
S053136,C09795,P002,2023-11-23,,Active,Bank Transfer,10,USD,188.94
S053137,C10648,P001,2023-12-29,2024-11-23,Cancelled,Credit Card,5,EUR,156.65
S053138,C10981,P004,2023-02-02,,Active,PayPal,5,EUR,94.99
S053139,C07452,P003,2023-07-25,,Active,Bank Transfer,15,USD,382.42
S053140,C04842,P004,2021-06-07,2021-12-04,Cancelled,PayPal,10,INR,539.95
S053141,C06072,P002,2023-01-26,,Active,Credit Card,20,USD,95.97
S053142,C13747,P004,2021-04-13,,Active,PayPal,0,EUR,199.98
S053143,C03160,P004,2022-01-20,,Active,PayPal,0,USD,699.93
S053144,C11622,P004,2023-04-15,,Active,PayPal,0,USD,899.91
S053145,C04189,P002,2022-05-08,,Active,Credit Card,10,INR,134.95
S053146,C12241,P003,2022-12-01,,Active,Bank Transfer,0,EUR,149.97
S053147,C00376,P002,2021-12-14,,Active,PayPal,0,USD,239.92
S053148,C14834,P002,2021-02-10,,Active,Credit Card,10,USD,269.91
S053149,C10549,P003,2023-04-27,,Active,PayPal,15,USD,169.97
S053150,C14409,P002,2021-06-28,2021-07-28,Cancelled,Credit Card,10,USD,26.99
S053151,C11783,P001,2022-01-24,,Active,PayPal,0,USD,149.9
S053152,C08950,P001,2024-03-10,,Active,PayPal,15,USD,12.74
S053153,C08258,P004,2023-01-07,2023-02-06,Cancelled,PayPal,20,USD,79.99
S053154,C01599,P002,2022-06-08,2023-04-04,Cancelled,Credit Card,0,EUR,299.9
S053155,C00017,P003,2021-03-17,2021-11-12,Cancelled,Bank Transfer,0,USD,399.92
S053156,C14927,P002,2023-09-26,,Active,PayPal,15,EUR,178.44
S053157,C13938,P004,2021-05-13,2022-05-08,Cancelled,PayPal,5,USD,1139.89
S053158,C08059,P003,2023-11-25,,Active,PayPal,0,USD,99.98
S053159,C12508,P004,2022-12-09,,Active,PayPal,10,USD,359.96
S053160,C13602,P001,2021-04-09,,Active,Bank Transfer,0,EUR,179.88
S053161,C00432,P001,2021-01-12,2021-09-09,Cancelled,Credit Card,10,USD,107.93
S053162,C02722,P001,2021-03-19,2021-06-17,Cancelled,Credit Card,10,USD,40.47
S053163,C02189,P002,2021-12-02,,Active,Credit Card,5,USD,85.47
S053164,C05110,P004,2023-03-18,,Active,PayPal,5,USD,664.93
S053165,C05782,P004,2022-08-08,,Active,Bank Transfer,0,INR,199.98
S053166,C12170,P003,2022-12-18,2023-12-13,Cancelled,Bank Transfer,20,USD,479.9
S053167,C06671,P003,2021-03-17,,Active,Credit Card,10,EUR,404.92
S053168,C08337,P003,2021-03-14,,Active,Credit Card,10,USD,539.89
S053169,C08974,P001,2022-06-10,2022-09-08,Cancelled,Bank Transfer,10,USD,40.47
S053170,C05789,P003,2021-01-04,2021-10-01,Cancelled,Credit Card,15,USD,382.42
S053171,C11548,P004,2021-02-28,,Active,PayPal,5,USD,569.94
S053172,C00965,P002,2021-08-09,,Active,PayPal,0,USD,89.97
S053173,C10469,P003,2023-02-26,2023-10-24,Cancelled,Bank Transfer,0,USD,399.92
S053174,C14284,P003,2022-04-17,,Active,PayPal,0,USD,299.94
S053175,C13575,P003,2022-07-13,,Active,PayPal,0,EUR,499.9
S053176,C04944,P001,2022-01-23,,Active,Credit Card,0,USD,104.93
S053177,C10574,P004,2023-03-03,,Active,Credit Card,10,USD,449.96
S053178,C12650,P003,2021-12-04,,Active,Credit Card,0,INR,599.88
S053179,C10137,P001,2024-02-03,2024-12-29,Cancelled,Credit Card,0,USD,164.89
S053180,C12745,P001,2022-02-16,,Active,Bank Transfer,0,USD,149.9
S053181,C00086,P004,2024-02-19,,Active,Credit Card,10,EUR,89.99
S053182,C00372,P003,2022-12-17,,Active,PayPal,20,USD,39.99
S053183,C01871,P001,2022-03-20,2022-06-18,Cancelled,PayPal,5,INR,42.72
S053184,C11361,P003,2024-01-11,,Active,Bank Transfer,0,USD,599.88
S053185,C08834,P002,2024-01-18,,Active,Bank Transfer,5,USD,56.98
S053186,C13227,P003,2022-07-11,2023-05-07,Cancelled,PayPal,10,USD,449.91
S053187,C08741,P002,2022-11-05,2023-04-04,Cancelled,Bank Transfer,5,INR,142.45
S053188,C12554,P004,2022-01-13,,Active,PayPal,5,INR,284.97
S053189,C05666,P004,2021-08-04,2022-06-30,Cancelled,Bank Transfer,20,INR,879.91
S053190,C11903,P002,2022-07-14,,Active,Credit Card,0,USD,269.91
S053191,C05638,P004,2022-09-29,2023-04-27,Cancelled,PayPal,20,USD,559.94
S053192,C12037,P004,2021-06-28,,Active,Bank Transfer,20,EUR,479.95
S053193,C01750,P002,2024-01-06,2024-09-02,Cancelled,Credit Card,10,USD,215.93
S053194,C11372,P002,2022-05-18,,Active,PayPal,5,INR,227.92
S053195,C09419,P001,2022-09-01,,Active,PayPal,15,USD,50.97
S053196,C13392,P001,2022-03-04,,Active,Bank Transfer,0,EUR,134.91
S053197,C10968,P003,2021-01-15,,Active,Credit Card,0,USD,399.92
S053198,C08006,P004,2024-01-11,,Active,PayPal,15,USD,424.96
S053199,C01987,P002,2022-04-09,2022-07-08,Cancelled,PayPal,10,USD,80.97
S053200,C14146,P004,2021-08-27,,Active,Bank Transfer,5,EUR,949.9
S053201,C03211,P003,2021-02-24,,Active,Bank Transfer,10,INR,269.95
S053202,C05036,P001,2021-02-14,,Active,Bank Transfer,0,USD,89.94
S053203,C07801,P002,2021-09-14,2022-03-13,Cancelled,PayPal,5,USD,170.94
S053204,C04264,P001,2022-05-27,,Active,PayPal,0,USD,29.98
S053205,C00538,P004,2022-01-18,,Active,Credit Card,10,EUR,449.96
S053206,C03471,P004,2022-01-12,2022-04-12,Cancelled,Bank Transfer,10,EUR,269.97
S053207,C08660,P001,2022-03-03,,Active,PayPal,5,USD,170.89
S053208,C12214,P004,2023-12-26,,Active,Credit Card,0,USD,799.92
S053209,C01373,P003,2022-02-17,,Active,Credit Card,0,USD,599.88
S053210,C08187,P003,2021-04-14,2021-09-11,Cancelled,Bank Transfer,20,USD,199.96
S053211,C07929,P003,2023-05-01,2023-08-29,Cancelled,Credit Card,15,EUR,169.97
S053212,C07767,P002,2024-04-11,,Active,Credit Card,0,USD,329.89
S053213,C09477,P004,2021-12-02,,Active,PayPal,0,USD,99.99
S053214,C10774,P003,2023-08-13,,Active,Bank Transfer,0,USD,349.93
S053215,C04253,P002,2023-06-07,,Active,PayPal,15,USD,305.9
S053216,C11335,P004,2021-01-23,2021-06-22,Cancelled,PayPal,10,INR,449.96
S053217,C13899,P003,2022-09-09,,Active,Bank Transfer,5,EUR,237.45
S053218,C00566,P001,2021-07-23,,Active,Bank Transfer,0,USD,149.9
S053219,C12279,P001,2023-03-23,,Active,Bank Transfer,10,INR,40.47
S053220,C03044,P003,2021-11-07,,Active,Bank Transfer,5,USD,332.43
S053221,C14041,P003,2023-06-28,,Active,Bank Transfer,10,USD,44.99
S053222,C14002,P003,2024-01-08,,Active,Bank Transfer,5,USD,94.98
S053223,C12260,P001,2022-04-25,,Active,Bank Transfer,10,USD,121.42
S053224,C03443,P003,2021-05-30,,Active,Credit Card,0,INR,599.88
S053225,C11611,P001,2021-12-13,2022-10-09,Cancelled,Bank Transfer,0,EUR,149.9
S053226,C01551,P004,2021-05-10,,Active,PayPal,0,USD,699.93
S053227,C14774,P003,2021-02-18,,Active,Bank Transfer,0,USD,599.88
S053228,C11632,P004,2022-01-13,,Active,Credit Card,0,USD,399.96
S053229,C11968,P001,2022-08-08,,Active,Credit Card,0,EUR,14.99
S053230,C02394,P003,2023-02-25,,Active,Credit Card,10,USD,269.95
S053231,C08181,P001,2022-06-29,,Active,PayPal,0,USD,74.95
S053232,C01187,P004,2021-12-31,,Active,Credit Card,0,EUR,499.95
S053233,C04835,P001,2023-06-03,,Active,Bank Transfer,10,USD,94.44
S053234,C10640,P004,2021-02-09,,Active,Bank Transfer,20,USD,239.98
S053235,C13949,P002,2023-07-14,2024-02-09,Cancelled,Bank Transfer,10,USD,188.94
S053236,C04735,P001,2022-04-01,,Active,PayPal,5,USD,42.72
S053237,C13630,P004,2022-08-06,,Active,Credit Card,0,USD,1199.88
S053238,C14932,P004,2021-06-26,,Active,Bank Transfer,10,EUR,809.92
S053239,C03532,P002,2021-07-28,,Active,Credit Card,10,USD,80.97
S053240,C14726,P001,2022-12-14,2023-11-09,Cancelled,Bank Transfer,10,INR,148.4
S053241,C00665,P002,2021-03-02,,Active,PayPal,0,USD,329.89
S053242,C00835,P003,2022-12-23,2023-09-19,Cancelled,PayPal,5,USD,427.41
S053243,C03271,P004,2022-02-21,2022-04-22,Cancelled,PayPal,5,USD,189.98
S053244,C04890,P004,2022-05-17,2022-08-15,Cancelled,Credit Card,0,INR,299.97
S053245,C09757,P002,2021-11-24,,Active,PayPal,0,INR,89.97
S053246,C10000,P004,2023-11-14,,Active,Credit Card,0,USD,599.94
S053247,C02993,P004,2022-10-12,,Active,PayPal,0,USD,599.94
S053248,C14840,P003,2023-10-31,,Active,PayPal,10,EUR,494.9
S053249,C05140,P003,2021-07-06,2022-05-02,Cancelled,Credit Card,0,USD,499.9
S053250,C12004,P001,2023-06-28,,Active,Bank Transfer,0,USD,149.9
S053251,C12330,P002,2023-08-09,,Active,Credit Card,0,USD,269.91
S053252,C10783,P003,2023-06-28,2024-03-24,Cancelled,PayPal,10,USD,404.92
S053253,C00196,P003,2023-12-28,,Active,Credit Card,10,EUR,224.96
S053254,C04092,P002,2024-04-03,2024-07-02,Cancelled,Credit Card,15,EUR,76.47
S053255,C02775,P003,2023-11-20,2024-02-18,Cancelled,Bank Transfer,5,INR,142.47
S053256,C01193,P002,2022-10-28,,Active,Bank Transfer,0,EUR,179.94
S053257,C09439,P001,2023-06-03,2024-04-28,Cancelled,Credit Card,5,USD,156.65
S053258,C10237,P004,2021-10-05,,Active,Bank Transfer,5,EUR,189.98
S053259,C08655,P004,2023-06-01,,Active,Credit Card,0,USD,1099.89
S053260,C08436,P001,2023-10-17,,Active,PayPal,10,USD,13.49
S053261,C01515,P001,2022-04-14,,Active,Bank Transfer,20,INR,143.9
S053262,C03853,P001,2023-12-02,,Active,Bank Transfer,10,USD,121.42
S053263,C05564,P002,2022-10-28,,Active,Credit Card,15,USD,152.95
S053264,C12432,P004,2023-12-12,,Active,PayPal,10,USD,1079.89
S053265,C07403,P004,2023-09-16,2024-06-12,Cancelled,PayPal,15,USD,764.92
S053266,C02102,P001,2021-01-30,2021-09-27,Cancelled,Bank Transfer,10,INR,107.93
S053267,C00174,P004,2024-02-16,,Active,Bank Transfer,0,USD,299.97
S053268,C02002,P004,2022-10-14,,Active,Bank Transfer,10,INR,359.96
S053269,C05349,P003,2023-03-19,,Active,Bank Transfer,5,USD,569.89
S053270,C08482,P001,2023-11-29,,Active,Credit Card,0,EUR,104.93
S053271,C04799,P004,2021-02-09,2021-10-07,Cancelled,PayPal,0,USD,799.92
S053272,C11659,P004,2022-04-16,2022-07-15,Cancelled,PayPal,15,INR,254.97
S053273,C09501,P002,2022-12-04,,Active,Bank Transfer,20,USD,23.99
S053274,C10744,P001,2021-07-16,,Active,PayPal,0,INR,179.88
S053275,C11553,P001,2021-09-01,2022-02-28,Cancelled,Bank Transfer,10,USD,80.95
S053276,C14107,P003,2024-02-27,,Active,PayPal,0,USD,49.99
S053277,C11081,P002,2023-01-12,,Active,Bank Transfer,0,EUR,359.88
S053278,C12594,P001,2022-09-19,2023-09-14,Cancelled,PayPal,0,INR,179.88
S053279,C09251,P001,2023-01-08,2023-05-08,Cancelled,PayPal,0,EUR,59.96
S053280,C04286,P001,2023-06-27,,Active,PayPal,0,EUR,59.96
S053281,C01957,P001,2023-05-21,2023-11-17,Cancelled,Credit Card,0,INR,89.94
S053282,C13531,P002,2023-05-02,,Active,PayPal,0,USD,299.9
S053283,C01109,P003,2023-05-05,,Active,Credit Card,20,USD,199.96
S053284,C08371,P004,2023-05-05,,Active,Bank Transfer,20,INR,959.9
S053285,C03796,P002,2022-09-17,,Active,PayPal,5,EUR,142.45
S053286,C04536,P001,2023-05-15,2024-03-10,Cancelled,Bank Transfer,20,EUR,119.92
S053287,C14425,P001,2021-07-16,,Active,PayPal,5,INR,113.92
S053288,C04377,P002,2023-06-06,,Active,Bank Transfer,5,USD,227.92
S053289,C07593,P002,2022-01-13,,Active,PayPal,0,INR,359.88
S053290,C06043,P001,2021-10-24,2022-01-22,Cancelled,PayPal,0,USD,44.97
S053291,C04329,P002,2022-04-23,,Active,Bank Transfer,5,EUR,28.49
S053292,C13128,P001,2022-01-06,,Active,PayPal,0,EUR,134.91
S053293,C07849,P002,2021-12-25,,Active,Bank Transfer,5,USD,341.89
S053294,C13855,P003,2022-10-10,,Active,Bank Transfer,5,EUR,569.89
S053295,C12938,P001,2022-09-24,,Active,PayPal,0,USD,119.92
S053296,C03024,P004,2021-01-01,,Active,Bank Transfer,15,USD,509.95
S053297,C10864,P003,2023-01-28,,Active,PayPal,0,EUR,599.88
S053298,C04504,P002,2022-11-15,2023-07-13,Cancelled,Bank Transfer,10,USD,215.93
S053299,C12124,P002,2022-08-16,,Active,Bank Transfer,10,USD,80.97
S053300,C03504,P001,2024-04-08,,Active,Credit Card,0,EUR,59.96
S053301,C13060,P002,2023-03-09,2023-12-04,Cancelled,Credit Card,0,USD,269.91
S053302,C14304,P002,2023-06-07,2024-06-01,Cancelled,Credit Card,20,USD,287.9
S053303,C10705,P001,2023-12-03,,Active,PayPal,5,USD,71.2
S053304,C13893,P001,2021-12-30,,Active,PayPal,0,INR,119.92
S053305,C11146,P001,2024-02-22,,Active,PayPal,5,USD,99.68
S053306,C11323,P004,2021-03-30,,Active,Credit Card,0,EUR,1099.89
S053307,C03350,P003,2023-05-19,,Active,PayPal,5,EUR,284.94
S053308,C04018,P003,2022-01-19,2022-02-18,Cancelled,Bank Transfer,0,USD,49.99
S053309,C09899,P004,2021-04-13,,Active,Bank Transfer,0,USD,399.96
S053310,C07258,P004,2023-09-09,2023-12-08,Cancelled,Credit Card,0,USD,299.97
S053311,C03293,P004,2022-04-10,,Active,PayPal,10,USD,89.99
S053312,C09754,P004,2022-10-18,,Active,PayPal,0,EUR,399.96
S053313,C09498,P003,2021-11-16,,Active,Bank Transfer,5,USD,237.45
S053314,C05840,P001,2023-08-15,2023-09-14,Cancelled,Bank Transfer,0,USD,14.99
S053315,C01282,P001,2021-03-10,2021-05-09,Cancelled,PayPal,10,USD,26.98
S053316,C12918,P001,2021-07-16,,Active,Credit Card,0,USD,59.96
S053317,C08509,P003,2023-02-01,,Active,PayPal,0,USD,199.96
S053318,C09953,P004,2022-03-13,,Active,Bank Transfer,0,USD,999.9
S053319,C08924,P003,2022-04-16,,Active,Bank Transfer,15,USD,297.44
S053320,C13195,P004,2023-02-20,,Active,Bank Transfer,0,USD,99.99
S053321,C11018,P003,2023-11-26,,Active,Bank Transfer,0,USD,99.98
S053322,C04196,P002,2022-10-11,2023-10-06,Cancelled,Bank Transfer,0,USD,359.88
S053323,C14995,P002,2021-06-01,,Active,Bank Transfer,5,EUR,56.98
S053324,C04721,P004,2024-01-30,,Active,Credit Card,5,EUR,1139.89
S053325,C13612,P002,2023-11-21,,Active,Bank Transfer,0,USD,89.97
S053326,C12550,P004,2022-10-20,,Active,Bank Transfer,0,USD,999.9
S053327,C08022,P003,2022-06-23,,Active,PayPal,15,USD,42.49
S053328,C13206,P003,2021-07-19,,Active,Bank Transfer,5,USD,522.4
S053329,C12611,P004,2022-03-21,2022-05-20,Cancelled,PayPal,10,USD,179.98
S053330,C09968,P004,2021-10-18,,Active,PayPal,15,INR,84.99
S053331,C09677,P001,2021-06-02,,Active,Bank Transfer,0,EUR,134.91
S053332,C04119,P002,2022-12-01,,Active,Credit Card,0,INR,179.94
S053333,C01246,P004,2024-01-03,,Active,Bank Transfer,5,USD,1139.89
S053334,C10506,P003,2024-04-13,,Active,PayPal,0,INR,499.9
S053335,C09418,P003,2021-08-26,,Active,Credit Card,10,USD,539.89
S053336,C08950,P004,2021-03-23,,Active,Bank Transfer,10,INR,899.91
S053337,C03943,P002,2021-11-15,2022-03-15,Cancelled,PayPal,10,USD,107.96
S053338,C04218,P003,2024-03-17,,Active,PayPal,5,INR,237.45
S053339,C06460,P002,2023-07-19,,Active,PayPal,10,USD,269.91
S053340,C05039,P001,2022-09-12,,Active,Bank Transfer,0,EUR,29.98
S053341,C05937,P004,2022-07-04,,Active,PayPal,0,INR,1099.89
S053342,C09340,P004,2021-07-28,,Active,Credit Card,10,EUR,989.9
S053343,C03890,P004,2022-08-18,,Active,Bank Transfer,5,USD,664.93
S053344,C06263,P002,2021-02-06,,Active,Bank Transfer,0,USD,359.88
S053345,C13153,P004,2023-12-25,,Active,Bank Transfer,15,USD,594.94
S053346,C12890,P001,2023-05-20,2024-05-14,Cancelled,Credit Card,15,USD,152.9
S053347,C01363,P002,2024-04-12,,Active,Bank Transfer,0,USD,209.93
S053348,C01657,P001,2021-09-13,2022-09-08,Cancelled,Credit Card,15,INR,152.9
S053349,C02850,P003,2021-10-25,,Active,PayPal,0,INR,349.93
S053350,C04079,P003,2022-09-17,,Active,PayPal,5,USD,142.47
S053351,C10708,P002,2023-12-22,,Active,Credit Card,10,USD,53.98
S053352,C03053,P002,2021-05-17,2021-06-16,Cancelled,Bank Transfer,0,USD,29.99
S053353,C00316,P003,2022-11-25,,Active,Bank Transfer,5,INR,379.92
S053354,C08728,P004,2023-11-05,2023-12-05,Cancelled,Credit Card,0,EUR,99.99
S053355,C14239,P003,2023-08-28,,Active,PayPal,0,USD,449.91
S053356,C07590,P003,2021-08-29,2021-11-27,Cancelled,Bank Transfer,5,USD,142.47
S053357,C05692,P001,2021-11-11,2022-01-10,Cancelled,Credit Card,0,USD,29.98
S053358,C00494,P004,2023-11-30,,Active,Credit Card,0,USD,799.92
S053359,C00630,P001,2022-07-16,,Active,Bank Transfer,0,INR,119.92
S053360,C09780,P001,2022-12-02,,Active,Credit Card,5,EUR,71.2
S053361,C07255,P004,2023-11-12,,Active,PayPal,0,USD,399.96
S053362,C06252,P001,2023-11-20,,Active,PayPal,0,INR,59.96
S053363,C10744,P002,2022-12-06,,Active,PayPal,20,INR,215.93
S053364,C11782,P002,2023-07-06,,Active,PayPal,5,EUR,142.45
S053365,C04310,P002,2021-08-05,2022-05-02,Cancelled,PayPal,15,USD,229.42
S053366,C05533,P002,2021-02-19,,Active,Bank Transfer,0,USD,209.93
S053367,C09846,P001,2022-03-05,,Active,Bank Transfer,5,USD,156.65
S053368,C08751,P001,2022-01-19,,Active,Bank Transfer,0,USD,134.91
S053369,C09495,P003,2023-02-12,2023-07-12,Cancelled,Credit Card,0,USD,249.95
S053370,C05535,P003,2021-08-22,,Active,Bank Transfer,20,INR,239.95
S053371,C10123,P003,2024-03-20,,Active,Credit Card,0,INR,499.9
S053372,C10593,P003,2021-07-09,2021-11-06,Cancelled,Credit Card,0,USD,199.96
S053373,C12726,P003,2023-09-04,,Active,PayPal,10,USD,494.9
S053374,C08121,P001,2021-05-19,2021-09-16,Cancelled,Bank Transfer,10,INR,53.96
S053375,C00687,P004,2022-08-30,,Active,Bank Transfer,10,USD,629.94
S053376,C11423,P004,2021-12-10,,Active,Credit Card,0,INR,799.92
S053377,C14190,P002,2024-02-16,,Active,Credit Card,5,USD,227.92
S053378,C00367,P002,2023-08-23,,Active,PayPal,0,EUR,59.98
S053379,C02662,P004,2023-10-01,,Active,PayPal,15,USD,84.99
S053380,C00918,P001,2021-04-05,,Active,PayPal,0,EUR,44.97
S053381,C10778,P001,2023-09-07,,Active,PayPal,5,USD,113.92
S053382,C01089,P003,2023-04-18,,Active,Bank Transfer,0,INR,249.95
S053383,C12069,P004,2023-11-13,,Active,Bank Transfer,10,USD,719.93
S053384,C01575,P001,2021-09-20,2022-07-17,Cancelled,Credit Card,5,EUR,142.4
S053385,C06509,P001,2021-06-09,,Active,Bank Transfer,0,INR,149.9
S053386,C05487,P002,2022-07-06,,Active,PayPal,10,USD,161.95
S053387,C08176,P004,2021-02-28,2022-01-24,Cancelled,Bank Transfer,0,INR,1099.89
S053388,C08858,P001,2021-09-03,,Active,Credit Card,15,USD,127.42
S053389,C07134,P002,2024-01-10,,Active,PayPal,5,INR,142.45
S053390,C05925,P002,2023-07-04,,Active,PayPal,0,EUR,59.98
S053391,C02690,P004,2021-04-22,2022-04-17,Cancelled,PayPal,0,EUR,1199.88
S053392,C12379,P002,2022-12-20,,Active,Bank Transfer,10,USD,323.89
S053393,C00664,P002,2022-02-25,,Active,Credit Card,0,INR,179.94
S053394,C03711,P001,2023-09-19,,Active,PayPal,5,EUR,28.48
S053395,C07543,P003,2022-12-08,,Active,Bank Transfer,0,EUR,49.99
S053396,C04799,P002,2022-07-01,,Active,Credit Card,0,EUR,59.98
S053397,C13814,P003,2022-05-01,,Active,PayPal,0,USD,99.98
S053398,C10103,P003,2021-02-15,,Active,PayPal,20,USD,439.91
S053399,C09142,P004,2021-07-31,,Active,PayPal,5,USD,664.93
S053400,C10075,P004,2022-04-13,,Active,Credit Card,0,INR,199.98
S053401,C03538,P001,2024-03-02,2025-02-25,Cancelled,Bank Transfer,20,INR,143.9
S053402,C10522,P002,2023-03-24,,Active,Credit Card,15,INR,127.46
S053403,C01707,P002,2023-02-18,,Active,PayPal,10,USD,215.93
S053404,C12507,P001,2024-01-15,,Active,PayPal,10,EUR,13.49
S053405,C10533,P004,2022-10-23,,Active,PayPal,10,USD,359.96
S053406,C11008,P003,2022-12-20,,Active,Bank Transfer,0,USD,599.88
S053407,C04942,P002,2024-02-03,,Active,Bank Transfer,5,USD,113.96
S053408,C14161,P003,2024-02-03,,Active,Credit Card,5,USD,189.96
S053409,C01571,P001,2021-05-12,2021-09-09,Cancelled,Credit Card,0,EUR,59.96
S053410,C11544,P001,2022-10-31,,Active,Credit Card,10,USD,13.49
S053411,C00871,P003,2022-11-19,2023-04-18,Cancelled,Credit Card,5,USD,237.45
S053412,C03297,P003,2021-10-25,2022-07-22,Cancelled,Credit Card,15,USD,382.42
S053413,C09663,P001,2023-12-18,,Active,Bank Transfer,0,USD,104.93
S053414,C11721,P004,2024-02-25,,Active,PayPal,10,INR,989.9
S053415,C00410,P001,2021-03-11,2021-05-10,Cancelled,PayPal,0,USD,29.98
S053416,C11924,P002,2021-06-13,2022-05-09,Cancelled,Credit Card,0,USD,329.89
S053417,C13818,P002,2021-03-11,,Active,PayPal,0,USD,359.88
S053418,C04408,P004,2024-01-13,2024-06-11,Cancelled,PayPal,5,USD,474.95
S053419,C08592,P003,2022-04-28,2022-08-26,Cancelled,Credit Card,10,USD,179.96
S053420,C06959,P003,2022-04-02,,Active,Bank Transfer,0,USD,599.88
S053421,C09781,P002,2021-06-19,,Active,Credit Card,0,USD,179.94
S053422,C02327,P004,2023-09-15,,Active,Bank Transfer,10,USD,89.99
S053423,C11429,P003,2021-04-19,2021-10-16,Cancelled,Bank Transfer,0,INR,299.94
S053424,C08006,P003,2023-09-11,,Active,Credit Card,0,EUR,599.88
S053425,C11373,P001,2023-07-26,,Active,Credit Card,0,USD,164.89
S053426,C10350,P001,2022-10-21,,Active,PayPal,0,USD,59.96
S053427,C02075,P002,2023-07-01,,Active,PayPal,0,USD,299.9
S053428,C11669,P002,2021-12-04,,Active,Bank Transfer,15,USD,280.41
S053429,C02210,P004,2022-12-03,2023-05-02,Cancelled,Credit Card,0,USD,499.95
S053430,C08424,P003,2021-07-30,,Active,Credit Card,10,USD,269.95
S053431,C09351,P004,2021-11-18,,Active,Credit Card,10,USD,809.92
S053432,C11377,P003,2023-07-05,,Active,Credit Card,15,USD,382.42
S053433,C02465,P004,2024-02-02,,Active,Credit Card,0,INR,699.93
S053434,C14932,P004,2022-07-12,2022-10-10,Cancelled,Bank Transfer,0,USD,299.97
S053435,C13976,P003,2024-04-11,2024-10-08,Cancelled,Credit Card,5,USD,284.94
S053436,C07924,P001,2021-05-17,,Active,PayPal,5,USD,142.4
S053437,C10827,P004,2023-02-25,2023-10-23,Cancelled,Bank Transfer,10,USD,719.93
S053438,C03105,P002,2023-10-08,,Active,Bank Transfer,0,INR,359.88
S053439,C05241,P004,2024-01-15,,Active,Credit Card,10,EUR,179.98
S053440,C02780,P004,2023-09-28,,Active,Bank Transfer,0,INR,1099.89
S053441,C01637,P004,2021-07-08,,Active,PayPal,10,EUR,89.99
S053442,C08574,P001,2021-04-30,2021-08-28,Cancelled,Credit Card,0,INR,59.96
S053443,C02849,P003,2023-09-13,,Active,Credit Card,0,USD,399.92
S053444,C10002,P002,2021-05-30,,Active,Credit Card,0,USD,179.94
S053445,C04960,P003,2021-08-13,,Active,Credit Card,20,EUR,39.99
S053446,C04910,P002,2021-06-07,2022-06-02,Cancelled,Credit Card,5,USD,341.89
S053447,C08564,P003,2021-08-22,2022-04-19,Cancelled,PayPal,15,INR,339.93
S053448,C01231,P004,2024-03-20,2024-12-15,Cancelled,PayPal,5,INR,854.91
S053449,C06247,P003,2022-05-04,2022-09-01,Cancelled,Credit Card,5,EUR,189.96
S053450,C12519,P002,2022-02-04,,Active,PayPal,0,EUR,359.88
S053451,C08386,P002,2021-02-10,,Active,Bank Transfer,0,INR,59.98
S053452,C04435,P003,2022-11-25,,Active,PayPal,10,EUR,224.96
S053453,C10637,P003,2022-05-08,2023-01-03,Cancelled,Bank Transfer,0,EUR,399.92
S053454,C10169,P001,2022-07-04,,Active,Credit Card,5,EUR,71.2
S053455,C05786,P001,2022-11-26,,Active,Bank Transfer,0,USD,164.89
S053456,C12515,P001,2023-08-21,,Active,Credit Card,5,INR,99.68
S053457,C09194,P002,2021-04-08,,Active,Credit Card,5,USD,227.92
S053458,C11617,P003,2022-05-06,,Active,Bank Transfer,0,INR,349.93
